0.0070453,8.84e-5,0.0397036,0.0251311,0.0499325,0.0293662,0.0293218,0.0531783
9.75e-5,5.52e-5,0.1527732,0.047543,0.0536742,0.0286234,0.0190091,0.0345137
0.0001128,7.53e-5,0.0130966,0.0168053,0.0368574,0.0173716,0.0168059,0.0644349
0.0001866,0.0001451,0.125932,0.1086177,0.252144,0.2237921,0.1977394,0.3127139
0.0001591,0.0001269,0.1567818,0.1277284,0.3569263,0.1690043,0.1460251,0.3310525
0.0002073,0.0001446,0.1480122,0.1046753,0.3134993,0.2329972,0.2038581,0.2693752
0.0013116,0.00045,2.470609,1.7055988,4.5802782,1.7152492,1.4546169,4.3950567
0.0004426,0.0005454,3.2985219,2.9572358,3.3264711,2.0083029,2.1698529,4.2796274
0.0004122,0.0003803,2.9662442,2.3557088,3.9397886,1.9572033,1.9467278,2.9572696
0.001899,0.0012274,4.0117492,3.0456405,8.2299597,8.7954796,6.8100383,11.9765944
0.0015818,0.0016405,7.0477698,5.0704768,12.5109772,7.2246283,7.1352212,13.7988267
0.0014988,0.0014876,4.9230425,3.2664018,9.7116785,7.5063955,3.9212761,12.6047778
0.0086573,0.0068017,47.2012537,28.0680602,64.1453871,61.7449184,38.7290607,86.366552
0.006551,0.0059395,24.392612,20.6629559,75.3961479,67.5625275,57.2635327,62.0879171
0.0057309,0.0055694,35.9403368,25.3022079,66.1605396,62.8866701,55.7052867,82.5091088
0.0089016,0.008607,127.3302254,105.0417378,254.7040821,161.8383949,143.5759822,249.2324877
0.0093603,0.0090524,99.5414817,113.5432666,245.5366921,220.2016581,172.2798007,273.0863308
0.0093641,0.0089955,126.5728597,101.7795917,248.2028116,210.2568853,186.575653,297.2968517
0.0105181,0.010648,290.6808667,176.874684,369.4134824,336.5666846,336.223578,424.7178367
0.0112584,0.0110215,194.1412307,223.5952272,431.6437947,247.1001405,210.7359284,422.7381737
0.0110354,0.0111633,306.6797966,223.0385033,392.4722657,356.2761647,273.4646131,402.9346629
0.0156789,0.0153343,545.3286642,497.5093963,847.5608836,1030.8059361,788.2071495,991.9049597
0.0148996,0.0151262,493.7640343,496.1049642,729.2058991,580.7491224,487.5156467,878.5109929
0.01496,0.0143525,440.0798664,315.3060291,811.1987647,632.9870444,545.4112392,889.7668847
0.0196343,0.0191701,1329.1826347,1181.2213462,2140.6506953,2243.0044476,1456.456834,1858.7604511
0.0168644,0.016569,1010.0874903,663.1436613,1523.3048645,1379.9007315,1402.5306257,1775.90364
0.0154355,0.0157749,800.7282767,609.1103818,1496.2175627,1030.8290632,888.0239764,1698.2037656
0.0203283,0.0210445,1237.2544861,1115.9441676,1995.7671624,1923.5369348,1721.5340257,1911.2550694
0.0183298,0.0183028,870.4516385,968.5775188,1760.0524547,1234.7254076,1130.8346104,1949.6680004
0.0172126,0.019125,1323.7110679,828.3082082,1896.1413464,1211.5864608,1242.5914743,2033.3642575
